time,month,hour,dayofweek,quarter,weekofyear,dayofyear,avg_wind_speed,avg_wind_deg,avg_rain_1h,avg_rain_3h,avg_humidity,avg_clouds_all,avg_pressure,avg_snow_3h,weather_id,avg_temp_max,avg_temp_min,avg_temp,load_shortfall_3h
2015-06-29 12:00:00,6,12,0,2,27,180,2.33333333332,91.33333333333333,0.0,0.0,34.88888888886667,10.555555555566666,818.8,0.0,800.333333333325,307.49933333334,301.21,304.16266666665996,16066.6666666667
2015-06-29 15:00:00,6,15,0,2,27,180,3.6,103.22222222223333,0.0,0.0,29.8888888889,2.2222222222333334,817.06666666666,0.0,800.083333333325,309.09133333333995,303.65933333336,306.54933333334,16287.3333333333
2015-06-29 18:00:00,6,18,0,2,27,180,4.06666666666,174.33333333333334,0.0,0.0,30.22222222223333,0.0,815.2666666666801,0.0,800.0,308.34999999998,303.55399999997996,305.84533333334,16080.0
2015-06-29 21:00:00,6,21,0,2,27,180,2.26666666666,175.11111111110003,0.0,0.0,34.55555555556666,0.0,815.2,0.0,800.0,303.62399999997996,298.98666666663996,301.51933333332,16477.6666666667
2015-06-30 00:00:00,6,0,1,2,27,181,1.7333333333399998,129.66666666666666,0.0,0.0,47.55555555556666,0.0,816.3333333333401,0.0,800.0,300.51199999998,295.57666666666,298.13933333334,16114.6666666667
2015-06-30 03:00:00,6,3,1,2,27,181,1.8,121.66666666666667,0.0,0.0,63.1111111111,0.0,815.53333333334,0.0,800.0,298.10599999998,293.72666666668,295.86866666668,12656.3333333333
2015-06-30 06:00:00,6,6,1,2,27,181,1.53333333332,121.88888888886667,0.0,0.0,68.33333333333333,0.0,814.4,0.0,800.083333333325,299.201,292.99766666668,295.73566666668,11156.3333333333
2015-06-30 09:00:00,6,9,1,2,27,181,2.5999999999999996,134.77777777776666,0.0,0.0,53.88888888886667,8.8888888889,814.86666666666,0.0,800.5,306.71999999999997,297.89799999999997,301.70266666666004,14431.0
2015-06-30 12:00:00,6,12,1,2,27,181,3.46666666666,114.33333333333333,0.0,0.0,35.777777777766666,4.4444444444333335,814.8,0.0,800.166666666675,309.52266666664,302.132,305.64733333334,16089.0
2015-06-30 15:00:00,6,15,1,2,27,181,4.86666666668,168.33333333333334,0.0,0.0,31.8888888889,2.2222222222333334,813.9999999999799,0.0,800.083333333325,310.11333333331993,302.64800000002003,306.32666666667996,15512.0
2015-06-30 18:00:00,6,18,1,2,27,181,5.0,167.66666666666666,0.0,0.0,31.333333333333332,13.333333333333334,812.7333333333199,0.0,800.666666666675,307.86133333332,301.80466666667996,304.682,14866.6666666667
2015-06-30 21:00:00,6,21,1,2,27,181,3.4,157.33333333333334,0.0,0.0,38.44444444443334,15.555555555566665,812.8666666666801,0.0,702.416666666675,303.41666666663997,298.11333333334,300.72333333334,15185.3333333333
2015-07-01 00:00:00,7,0,2,3,27,182,1.6666666666799999,84.0,0.025,0.0,51.0,11.777777777766666,814.13333333334,0.0,775.25,299.9416,294.74359999999996,297.20360000001995,16180.3333333333
2015-07-01 03:00:00,7,3,2,3,27,182,1.53333333332,141.0,0.05,0.0,62.00000000003333,7.0,814.0,0.0,736.833333333325,297.75186666668,292.45120000000003,295.17520000001997,10759.0
2015-07-01 06:00:00,7,6,2,3,27,182,0.99999999998,119.22222222223333,0.0,0.0,64.33333333333333,50.0,813.6666666666599,0.0,801.5,298.79933333334,291.70533333334,294.76133333333996,10244.6666666667
2015-07-01 09:00:00,7,9,2,3,27,182,1.06666666666,90.33333333333333,0.0,0.0,53.00000000003333,25.0,814.66666666668,0.0,792.416666666675,306.55066666666,296.53933333332,300.29466666666,16148.3333333333
2015-07-01 12:00:00,7,12,2,3,27,182,3.46666666666,138.77777777776666,0.0,0.0,46.1111111111,0.0,814.6666666666599,0.0,800.25,307.63666666666,299.88399999998,303.34200000000004,18381.6666666667
2015-07-01 15:00:00,7,15,2,3,27,182,4.46666666666,137.1111111111,0.025,0.0,36.333333333333336,20.777777777766666,813.6666666666599,0.0,775.583333333325,307.22393333333997,301.73793333332003,304.30926666666,18606.6666666667
2015-07-01 18:00:00,7,18,2,3,27,182,3.9333333333200002,145.44444444443334,0.025,0.0,34.666666666666664,25.0,813.13333333334,0.0,777.166666666675,305.29866666666,300.33999999998,302.89533333332,17632.6666666667
2015-07-01 21:00:00,7,21,2,3,27,182,3.46666666666,91.0,0.025,0.0,48.0,29.444444444433334,813.6,0.0,677.0,301.83133333334,296.94133333333997,299.46999999999997,19669.0
2015-07-02 00:00:00,7,0,3,3,27,183,2.9999999999799996,88.7777777778,0.025,0.0,57.11111111113333,25.0,816.0,0.0,775.5,299.928,294.85666666668,297.31866666666,17065.6666666667
2015-07-02 03:00:00,7,3,3,3,27,183,2.53333333334,53.333333333333336,0.0,0.0,62.777777777766666,21.111111111099998,816.53333333334,0.0,800.666666666675,298.56,294.068,296.32266666666,8654.3333333333
2015-07-02 06:00:00,7,6,3,3,27,183,2.46666666666,56.2222222222,0.0,0.0,62.88888888886667,25.0,816.93333333334,0.0,797.5,299.34333333331995,293.11399999997997,296.05199999998,6998.0
2015-07-02 09:00:00,7,9,3,3,27,183,2.3333333333399997,125.66666666666667,0.0,0.0,55.44444444443334,25.0,818.2,0.0,797.666666666675,303.928,295.77799999999996,298.932,9759.6666666667
2015-07-02 12:00:00,7,12,3,3,27,183,3.6,131.77777777776666,0.0,0.0,42.333333333333336,25.0,818.8666666666801,0.0,801.25,304.74399999998,298.60599999998,301.46666666668,13393.3333333333
2015-07-02 15:00:00,7,15,3,3,27,183,3.66666666668,137.33333333333334,0.0,0.0,33.44444444443334,25.0,818.6666666666599,0.0,801.25,304.09733333331997,300.62933333335997,302.35200000002,13891.0
2015-07-02 18:00:00,7,18,3,3,27,183,3.33333333332,134.0,0.0,0.0,29.3333333333,25.0,818.13333333334,0.0,801.25,303.12066666666,300.57599999999996,301.97266666664007,13543.6666666667
2015-07-02 21:00:00,7,21,3,3,27,183,2.80000000002,47.333333333333336,0.0,0.0,38.55555555556666,30.0,818.06666666666,0.0,767.541666666675,300.92799999998,297.85266666666,299.47933333334,14585.3333333333
2015-07-03 00:00:00,7,0,4,3,27,184,2.2000000000199997,52.55555555556666,0.0,0.0,47.666666666666664,18.888888888900002,819.4666666666601,0.0,800.916666666675,299.53933333334,295.12666666666,297.304,14119.3333333333
2015-07-03 03:00:00,7,3,4,3,27,184,2.46666666666,120.66666666666667,0.0,0.0,61.44444444443334,17.222222222233334,819.0,0.0,800.833333333325,298.66066666665995,293.95866666667996,296.33266666668,6493.3333333333
2015-07-03 06:00:00,7,6,4,3,27,184,1.33333333334,112.55555555556667,0.0,0.0,68.7777777778,21.111111111099998,818.8,0.0,784.0,298.96133333333995,293.13066666666,295.67399999997997,4918.6666666667
2015-07-03 09:00:00,7,9,4,3,27,184,2.53333333334,91.77777777776667,0.0,0.0,59.0,8.8888888889,818.93333333334,0.0,800.333333333325,305.35666666666,296.74266666666,300.39733333334,6182.0
2015-07-03 12:00:00,7,12,4,3,27,184,3.8,94.33333333333333,0.0,0.0,43.6666666667,0.0,817.3333333333401,0.0,800.0,308.652,301.46933333334,304.83466666666,7802.6666666667
2015-07-03 15:00:00,7,15,4,3,27,184,4.53333333332,84.33333333333333,0.0,0.0,33.55555555553334,4.4444444444333335,817.73333333334,0.0,800.166666666675,308.00933333331994,303.71133333334,306.2106666667,5762.3333333333
2015-07-03 18:00:00,7,18,4,3,27,184,4.4,106.55555555553333,0.0,0.0,30.88888888886667,8.8888888889,816.86666666666,0.0,800.333333333325,307.29133333332,303.40999999999997,305.52466666668,5220.3333333333
2015-07-03 21:00:00,7,21,4,3,27,184,3.8,131.0,0.0,0.0,35.55555555556666,13.333333333333334,818.5333333333199,0.0,800.5,304.68333333333993,299.37333333332,302.044,8409.3333333333
2015-07-04 00:00:00,7,0,5,3,27,185,2.6666666666800003,154.0,0.0,0.0,48.1111111111,6.666666666666667,818.86666666666,0.0,800.666666666675,301.29800000002,296.39133333331995,298.72933333332,9394.6666666667
2015-07-04 03:00:00,7,3,5,3,27,185,1.7333333333199998,149.8888888889,0.0,0.0,59.0,4.4444444444333335,819.0,0.0,800.5,299.24666666665996,293.42533333332,296.398,2809.3333333333
2015-07-04 06:00:00,7,6,5,3,27,185,1.13333333336,109.1111111111,0.0,0.0,60.33333333336666,2.2222222222333334,819.06666666666,0.0,793.9166666666499,299.37266666665994,292.20266666667993,295.55999999998005,1325.0
2015-07-04 09:00:00,7,9,5,3,27,185,1.66666666666,89.0,0.0,0.0,45.1111111111,8.8888888889,819.5333333333399,0.0,790.833333333325,305.68733333332,297.13600000002003,300.73199999999997,7767.6666666667
2015-07-04 12:00:00,7,12,5,3,27,185,2.33333333332,77.22222222223333,0.0,0.0,29.88888888886667,15.555555555566668,818.93333333334,0.0,797.583333333325,308.51799999998,301.66866666666,304.88,8679.3333333333
2015-07-04 15:00:00,7,15,5,3,27,185,3.53333333334,87.33333333333333,0.0,0.0,26.222222222200003,13.333333333333334,818.8666666666801,0.0,800.5,309.52066666665996,303.44866666665996,306.47133333334006,6932.6666666667
2015-07-04 18:00:00,7,18,5,3,27,185,3.1333333333200004,88.7777777778,0.0,0.0,26.333333333366667,21.111111111099998,817.2,0.0,800.666666666675,307.40133333331994,303.08666666666,305.49466666666,5409.6666666667
2015-07-04 21:00:00,7,21,5,3,27,185,2.73333333334,87.33333333333333,0.0,0.0,35.11111111113333,31.666666666666668,816.8666666666801,0.0,801.0,304.15,300.28466666666,302.15199999999993,3888.0
2015-07-05 00:00:00,7,0,6,3,27,186,1.3333333333200001,75.8888888889,0.0,0.0,46.44444444446666,25.0,817.73333333334,0.0,801.0,300.96066666667997,296.77066666666,298.69333333334,6190.3333333333
2015-07-05 03:00:00,7,3,6,3,27,186,1.4000000000000001,110.33333333333333,0.0,0.0,57.44444444443334,25.0,817.26666666666,0.0,800.916666666675,299.462,294.52,296.90666666666004,10324.3333333333
2015-07-05 06:00:00,7,6,6,3,27,186,1.60000000002,181.66666666666666,0.0,0.0,63.333333333333336,25.0,816.8666666666801,0.0,759.0,300.40066666667997,293.58266666663997,296.54333333334,7760.3333333333
2015-07-05 09:00:00,7,9,6,3,27,186,1.79999999998,137.33333333333334,0.0,0.0,47.0,25.0,817.4666666666801,0.0,716.916666666675,305.82933333334,297.63199999999995,301.26733333334,11100.3333333333
2015-07-05 12:00:00,7,12,6,3,27,186,2.1333333333,111.33333333333333,0.0,0.0,28.555555555566666,18.888888888900002,817.4,0.0,792.083333333325,308.82733333334,301.46999999999997,305.11999999998,10682.6666666667
2015-07-05 15:00:00,7,15,6,3,27,186,3.93333333334,141.66666666666666,0.0,0.0,22.8888888889,25.0,816.73333333334,0.0,800.75,309.378,303.27800000002003,306.35066666668,9050.6666666667
2015-07-05 18:00:00,7,18,6,3,27,186,3.6,188.0,0.0,0.0,25.555555555566666,25.0,815.73333333334,0.0,800.75,307.18666666665996,302.82133333334,305.02666666666,8061.6666666667
2015-07-05 21:00:00,7,21,6,3,27,186,2.46666666666,159.22222222223334,0.0,0.0,34.666666666666664,28.333333333333332,816.3333333333401,0.0,783.75,303.45399999998,300.046,301.824,9251.3333333333
2015-07-06 00:00:00,7,0,0,3,28,187,1.20000000002,69.44444444446667,0.0,0.0,42.33333333336666,30.0,817.66666666668,0.0,792.416666666675,300.48666666665997,297.07599999999996,298.75333333334004,11116.0
2015-07-06 03:00:00,7,3,0,3,28,187,2.0,119.55555555553333,0.0,0.0,55.44444444443334,24.444444444433334,817.06666666666,0.0,800.833333333325,298.396,294.32800000000003,296.28266666665996,6947.0
2015-07-06 06:00:00,7,6,0,3,28,187,1.53333333334,151.33333333333334,0.0,0.0,59.8888888889,25.0,817.0,0.0,716.916666666675,298.68066666666,293.36533333332,295.57933333332,4084.0
2015-07-06 09:00:00,7,9,0,3,28,187,1.46666666668,140.1111111111,0.0,0.0,45.666666666666664,11.1111111111,817.6,0.0,800.416666666675,306.34933333332,297.52000000002,301.33666666666,3923.3333333333
2015-07-06 12:00:00,7,12,0,3,28,187,2.53333333336,91.77777777776667,0.0,0.0,31.22222222223333,0.0,817.13333333334,0.0,800.0,309.41866666666,302.68333333332004,306.034,8026.6666666667
2015-07-06 15:00:00,7,15,0,3,28,187,4.53333333334,172.11111111110003,0.0,0.0,25.444444444433334,0.0,815.6666666666599,0.0,800.0,311.408,304.96600000002,308.536,9787.0
2015-07-06 18:00:00,7,18,0,3,28,187,4.8,174.66666666666666,0.0,0.0,23.77777777776667,11.111111111133333,814.3333333333401,0.0,800.4166666666499,310.95799999999997,303.52599999998,307.35000000002003,8001.0
2015-07-06 21:00:00,7,21,0,3,28,187,3.0,145.1111111111,0.0,0.0,25.22222222223333,11.111111111100001,814.26666666666,0.0,800.416666666675,305.706,300.48733333332,303.25666666665995,9011.6666666667
2015-07-07 00:00:00,7,0,1,3,28,188,1.7333333333599998,91.44444444443333,0.0,0.0,35.0,0.0,815.6,0.0,800.0,301.36733333334,297.42866666666,299.36733333334,10492.0
2015-07-07 03:00:00,7,3,1,3,28,188,1.4,71.2222222222,0.0,0.0,45.777777777766666,0.0,815.6666666666599,0.0,800.0,299.15933333334,295.03533333333996,296.94733333334,14840.6666666667
2015-07-07 06:00:00,7,6,1,3,28,188,1.0,176.0,0.0,0.0,55.333333333300004,13.333333333333334,815.06666666666,0.0,800.5,299.61533333335996,293.40333333334,295.80133333334,14100.3333333333
2015-07-07 09:00:00,7,9,1,3,28,188,1.86666666668,122.77777777776667,0.0,0.0,38.88888888886667,13.333333333333334,815.46666666666,0.0,800.5,306.18200000001997,298.076,301.86199999999997,16908.3333333333
2015-07-07 12:00:00,7,12,1,3,28,188,3.53333333334,183.11111111110003,0.0,0.0,22.666666666666668,6.666666666666667,815.2666666666801,0.0,800.25,309.58599999999996,303.06133333334003,306.64599999998006,19190.0
2015-07-07 15:00:00,7,15,1,3,28,188,5.4,179.11111111110003,0.0,0.0,17.555555555566666,6.666666666666667,814.2,0.0,800.25,310.928,303.93999999999994,307.77133333333995,18919.0
2015-07-07 18:00:00,7,18,1,3,28,188,5.6,191.7777777777667,0.0,0.0,24.1111111111,13.333333333333334,813.1333333333199,0.0,800.5,309.646,302.90466666666003,306.50466666664,18320.0
2015-07-07 21:00:00,7,21,1,3,28,188,3.5333333333200003,181.7777777777667,0.0,0.0,28.22222222223333,25.0,813.1333333333199,0.0,800.75,304.81666666665996,300.62666666666,302.732,18874.6666666667
2015-07-08 00:00:00,7,0,2,3,28,189,1.60000000002,99.55555555556667,0.025,0.0,38.777777777766666,25.0,814.46666666666,0.0,775.5,300.93933333333996,297.746,299.23066666668,18420.3333333333
2015-07-08 03:00:00,7,3,2,3,28,189,0.9333333333199999,18.1111111111,0.0,0.0,48.88888888886667,25.0,814.4,0.0,800.75,298.83599999999996,295.06866666665996,296.89866666666,13405.6666666667
2015-07-08 06:00:00,7,6,2,3,28,189,1.3333333333200001,47.333333333333336,0.0,0.0,55.99999999996667,25.0,814.4,0.0,716.916666666675,298.98466666666,293.60866666668,295.96933333334,11126.6666666667
2015-07-08 09:00:00,7,9,2,3,28,189,1.7333333333199998,27.333333333333332,0.0,0.0,42.666666666666664,25.0,815.53333333334,0.0,801.166666666675,304.45800000002,296.90999999999997,299.97,14396.0
2015-07-08 12:00:00,7,12,2,3,28,189,2.86666666666,88.77777777776667,0.025,0.0,31.666666666666668,25.0,815.93333333334,0.0,776.166666666675,307.08733333334,301.11266666666,303.696,17437.3333333333
2015-07-08 15:00:00,7,15,2,3,28,189,3.93333333334,136.55555555556666,0.0,0.0,24.8888888889,25.0,815.0,0.0,801.166666666675,306.54933333331996,302.55666666666,304.55066666668,17591.0
2015-07-08 18:00:00,7,18,2,3,28,189,4.2,91.0,0.0,0.0,26.0,25.0,814.3333333333401,0.0,801.0,305.29799999999994,301.85933333332,303.73733333335997,16395.0
2015-07-08 21:00:00,7,21,2,3,28,189,2.73333333334,59.2222222222,0.0,0.0,33.222222222233334,25.0,814.53333333334,0.0,801.0,302.72066666666,298.626,300.76200000000006,15442.0
2015-07-09 00:00:00,7,0,3,3,28,190,2.2,122.55555555553333,0.0,0.0,52.0,21.111111111099998,815.6000000000001,0.0,801.25,300.33533333331997,295.04533333335996,297.65199999999993,14721.6666666667
2015-07-09 03:00:00,7,3,3,3,28,190,1.6,169.55555555556666,0.0,0.0,63.11111111113333,25.0,815.6666666666599,0.0,798.5,298.62466666668,292.91800000001996,295.86,8008.3333333333
2015-07-09 06:00:00,7,6,3,3,28,190,1.66666666666,144.8888888889,0.0,0.0,65.88888888886667,25.0,815.93333333332,0.0,791.833333333325,298.65666666666004,291.05466666666,294.87933333334,7202.3333333333
2015-07-09 09:00:00,7,9,3,3,28,190,1.9333333333199998,145.44444444446665,0.0,0.0,56.8888888889,25.0,817.2666666666801,0.0,791.416666666675,304.01333333329995,295.25466666666,298.83,13063.6666666667
2015-07-09 12:00:00,7,12,3,3,28,190,2.5999999999800005,78.7777777778,0.0,0.0,44.55555555556666,25.0,817.06666666666,0.0,801.0,306.99933333332,299.05466666665995,302.73466666666,14948.6666666667
2015-07-09 15:00:00,7,15,3,3,28,190,4.66666666666,98.33333333333333,0.0,0.0,33.777777777766666,6.666666666666667,815.5999999999799,0.0,793.75,308.02400000002,301.36466666665996,304.71866666666,14631.0
2015-07-09 18:00:00,7,18,3,3,28,190,5.4,93.55555555556667,0.0,0.0,28.666666666666668,0.0,814.26666666666,0.0,796.75,305.95799999999997,301.266,303.82466666666,13565.3333333333
2015-07-09 21:00:00,7,21,3,3,28,190,3.6666666666600003,104.0,0.0,0.0,40.0,2.2222222222333334,814.8,0.0,800.083333333325,302.832,297.71533333333997,300.35733333332,13826.6666666667
2015-07-10 00:00:00,7,0,4,3,28,191,2.5333333333200003,109.0,0.0,0.0,53.0,0.0,815.73333333334,0.0,800.0,300.89133333332,294.40200000002,297.36866666666003,14523.3333333333
2015-07-10 03:00:00,7,3,4,3,28,191,1.5333333333599999,118.77777777776667,0.0,0.0,64.8888888889,0.0,815.6,0.0,793.416666666675,298.31133333334,291.29066666668007,294.56533333334,10831.6666666667
2015-07-10 06:00:00,7,6,4,3,28,191,1.5333333333199999,137.0,0.0,0.0,70.7777777778,2.2222222222333334,815.2,0.0,783.583333333325,298.49733333333995,289.99466666664,293.73666666668,11034.6666666667
2015-07-10 09:00:00,7,9,4,3,28,191,1.86666666666,87.0,0.0,0.0,58.777777777766666,15.0,816.0,0.0,790.25,305.16266666666,295.51533333332,299.44466666665994,15061.0
2015-07-10 12:00:00,7,12,4,3,28,191,3.4666666666799997,128.33333333333334,0.0,0.0,38.99999999996666,0.0,815.6,0.0,796.916666666675,309.42133333334,300.416,304.47666666668,16202.0
2015-07-10 15:00:00,7,15,4,3,28,191,5.6,182.44444444446665,0.0,0.0,31.333333333333332,0.0,815.26666666666,0.0,800.0,309.74933333333996,301.51000000002,305.6,15096.3333333333
2015-07-10 18:00:00,7,18,4,3,28,191,6.466666666660001,184.0,0.0,0.0,30.1111111111,2.2222222222333334,814.6,0.0,800.1666666666499,307.11999999999995,301.48333333336,304.12466666669997,14584.3333333333
2015-07-10 21:00:00,7,21,4,3,28,191,5.73333333334,188.44444444443334,0.0,0.0,45.666666666666664,13.333333333333334,816.26666666666,0.0,800.5,302.358,297.804,300.26599999999996,16259.6666666667
2015-07-11 00:00:00,7,0,5,3,28,192,3.26666666666,121.77777777776667,0.0,0.0,55.8888888889,17.222222222233334,817.73333333334,0.0,800.583333333325,300.206,294.73266666665995,297.26,15524.0
2015-07-11 03:00:00,7,3,5,3,28,192,1.13333333334,142.55555555556666,0.0,0.0,62.1111111111,25.0,818.0,0.0,800.75,298.11800000000005,292.57266666666,295.39333333333997,10645.6666666667
2015-07-11 06:00:00,7,6,5,3,28,192,1.2,144.66666666666666,0.0,0.0,68.1111111111,25.0,818.3333333333201,0.0,800.75,298.68333333332,291.63199999997994,294.88866666668,8280.6666666667
2015-07-11 09:00:00,7,9,5,3,28,192,1.8,63.222222222233334,0.0,0.0,60.1111111111,25.0,820.0666666666599,0.0,801.083333333325,303.02333333332,295.41066666665995,298.51533333334,9601.0
2015-07-11 12:00:00,7,12,5,3,28,192,2.53333333334,72.88888888886667,0.0,0.0,44.44444444446666,25.0,819.9333333333401,0.0,794.583333333325,304.94,299.214,301.74999999998,11396.6666666667
2015-07-11 15:00:00,7,15,5,3,28,192,2.8666666666400005,56.7777777778,0.0,0.0,33.0,25.0,819.0,0.0,791.083333333325,305.56533333333994,301.18266666667995,303.51933333332,10912.6666666667
2015-07-11 18:00:00,7,18,5,3,28,192,3.0000000000199996,75.44444444443333,0.0,0.0,29.77777777776667,25.0,817.26666666666,0.0,791.0,305.64733333332,301.46266666666,303.54533333334,11069.6666666667
2015-07-11 21:00:00,7,21,5,3,28,192,2.99999999998,74.0,0.0,0.0,40.1111111111,25.0,817.5333333333199,0.0,791.5,302.446,297.88866666665996,300.37866666666,13549.3333333333
2015-07-12 00:00:00,7,0,6,3,28,193,1.9333333333200002,79.55555555553333,0.0,0.0,49.666666666666664,28.333333333333332,818.6666666666799,0.0,801.166666666675,299.91333333335996,294.78000000000003,297.45733333336,12511.6666666667
2015-07-12 03:00:00,7,3,6,3,28,193,0.79999999998,138.33333333333334,0.0,0.0,60.55555555556666,28.333333333333332,818.26666666666,0.0,772.666666666675,298.02333333331995,293.29799999999994,295.82066666666003,6193.0
2015-07-12 06:00:00,7,6,6,3,28,193,0.7999999999999999,183.7777777777667,0.1,0.0,67.44444444443333,25.0,818.13333333334,0.0,698.94444444445,298.79866666668,292.284,295.43333333332,4055.3333333333
2015-07-12 09:00:00,7,9,6,3,28,193,1.1999999999799997,133.44444444443334,0.0,0.0,55.333333333333336,25.0,819.2666666666801,0.0,707.416666666675,304.7046666667,296.49866666666,299.736,7816.0
2015-07-12 12:00:00,7,12,6,3,28,193,2.26666666664,82.8888888889,0.0,0.0,38.333333333333336,25.0,819.4,0.0,759.083333333325,306.81133333334003,300.39399999999995,303.22066666666,11817.0
2015-07-12 15:00:00,7,15,6,3,28,193,3.4666666666799997,79.44444444446667,0.0,0.0,28.444444444433334,25.0,818.3333333333401,0.0,794.5,308.68333333332004,302.60933333331997,305.16733333332,12307.0
2015-07-12 18:00:00,7,18,6,3,28,193,4.0,79.1111111111,0.0,0.0,31.333333333333332,21.111111111099998,816.86666666666,0.0,800.916666666675,306.11133333332,302.31733333334006,304.19666666668,12755.3333333333
2015-07-12 21:00:00,7,21,6,3,28,193,2.8,75.22222222223333,0.0,0.0,34.1111111111,11.1111111111,817.26666666666,0.0,800.666666666675,302.91333333333995,298.90133333333995,300.94466666666,14835.0
2015-07-13 00:00:00,7,0,0,3,29,194,1.4,39.222222222233334,0.0,0.0,40.1111111111,8.8888888889,818.8000000000001,0.0,800.4166666666499,300.36466666667997,295.11866666666003,297.6,14234.0
2015-07-13 03:00:00,7,3,0,3,29,194,1.4666666666600001,104.33333333333333,0.0,0.0,53.88888888886667,4.4444444444333335,816.26666666668,0.0,790.916666666675,298.91266666667997,293.08933333334,295.87133333334,11142.6666666667
2015-07-13 06:00:00,7,6,0,3,29,194,1.00000000002,107.0,0.0,0.0,63.0,6.666666666666667,818.2,0.0,790.916666666675,299.69933333334,291.588,295.17266666668,10093.0
2015-07-13 09:00:00,7,9,0,3,29,194,1.13333333336,64.1111111111,0.0,0.0,51.88888888886667,12.777777777766666,819.0000000000201,0.0,794.25,306.29866666666,296.17199999999997,300.33066666668,15216.3333333333
2015-07-13 12:00:00,7,12,0,3,29,194,1.9333333333399998,69.11111111113333,0.0,0.0,35.1111111111,21.111111111099998,819.0,0.0,800.916666666675,308.45199999999994,301.06933333334,304.23466666667997,18290.3333333333
2015-07-13 15:00:00,7,15,0,3,29,194,3.46666666666,72.44444444443333,0.0,0.0,27.0,6.666666666666667,817.93333333332,0.0,794.0,309.82333333334,302.66466666666,306.19466666666005,18584.3333333333
2015-07-13 18:00:00,7,18,0,3,29,194,3.46666666666,185.44444444443334,0.0,0.0,32.222222222233334,6.666666666666667,816.86666666666,0.0,800.333333333325,307.43866666665997,303.25133333332,305.41866666664,18011.6666666667
2015-07-13 21:00:00,7,21,0,3,29,194,2.6666666666800003,144.0,0.0,0.0,34.222222222233334,6.666666666666667,816.8,0.0,800.25,303.80933333332,299.65266666665997,301.92333333332004,17758.3333333333
2015-07-14 00:00:00,7,0,1,3,29,195,2.0,82.66666666666667,0.0,0.0,43.0,8.8888888889,817.93333333332,0.0,800.333333333325,301.00199999998,295.79533333334,298.19666666668,17323.6666666667
2015-07-14 03:00:00,7,3,1,3,29,195,1.2666666666600002,143.77777777776666,0.0,0.0,53.222222222233334,11.1111111111,817.6666666666599,0.0,800.416666666675,299.46133333332,293.64599999998,296.34733333332,12956.0
2015-07-14 06:00:00,7,6,1,3,29,195,0.9333333333399999,145.44444444446665,0.0,0.0,57.777777777766666,21.111111111099998,817.8000000000201,0.0,790.916666666675,299.50333333334004,292.558,295.57600000002,10871.0
2015-07-14 09:00:00,7,9,1,3,29,195,0.6666666666600001,120.33333333333333,0.0,0.0,51.88888888886667,28.333333333333332,818.2,0.0,797.75,305.80933333333996,296.77933333334,300.65599999998,14672.3333333333
2015-07-14 12:00:00,7,12,1,3,29,195,1.8666666666599998,66.22222222223333,0.0,0.0,40.666666666666664,17.222222222233334,817.86666666666,0.0,800.9166666666499,308.40133333332,301.19399999997995,304.52133333336,17458.0
2015-07-14 15:00:00,7,15,1,3,29,195,3.13333333334,78.0,0.0,0.0,28.444444444466665,6.666666666666667,816.2666666666801,0.0,800.333333333325,309.01066666666,303.91999999999996,306.45799999999997,18157.0
2015-07-14 18:00:00,7,18,1,3,29,195,3.73333333334,84.66666666666667,0.0,0.0,29.333333333333332,8.8888888889,815.1333333333199,0.0,800.5,307.48333333334006,303.51866666668,305.608,17431.3333333333
2015-07-14 21:00:00,7,21,1,3,29,195,3.26666666666,97.33333333333333,0.0,0.0,36.777777777766666,17.222222222233334,815.46666666666,0.0,800.75,304.20200000000006,299.47133333336,302.04866666664003,17934.0
2015-07-15 00:00:00,7,0,2,3,29,196,2.06666666668,118.33333333333333,0.0,0.0,47.55555555553334,12.777777777766666,816.6000000000201,0.0,800.416666666675,301.37599999998,296.09866666668,298.62066666666,17553.0
2015-07-15 03:00:00,7,3,2,3,29,196,1.2666666666600002,154.55555555556666,0.0,0.0,52.55555555553334,13.333333333333334,816.06666666668,0.0,800.5,299.01866666666,291.48533333332,294.82933333334,13113.0
2015-07-15 06:00:00,7,6,2,3,29,196,1.26666666666,178.88888888889997,0.0,0.0,57.44444444443334,25.0,815.6,0.0,800.75,299.43000000002,289.05,293.14466666666,11479.6666666667
2015-07-15 09:00:00,7,9,2,3,29,196,1.1999999999999997,98.33333333333333,0.0,0.0,51.666666666666664,26.666666666666668,816.0,0.0,800.833333333325,303.96333333333996,292.14333333332,296.68733333334,15860.6666666667
2015-07-15 12:00:00,7,12,2,3,29,196,1.7333333333400003,69.7777777778,0.0,0.0,36.8888888889,26.666666666666668,815.73333333334,0.0,800.833333333325,306.30999999999995,297.04333333332,300.71,18337.3333333333
2015-07-15 15:00:00,7,15,2,3,29,196,2.5333333333200003,86.8888888889,0.0,0.0,27.666666666666668,25.0,813.8666666666801,0.0,800.75,307.34333333333996,299.40999999999997,302.61533333334,18497.6666666667
2015-07-15 18:00:00,7,18,2,3,29,196,3.6,129.8888888889,0.0,0.0,34.666666666666664,25.0,812.2,0.0,800.75,307.97933333334,302.36533333335996,305.36400000000003,18276.6666666667
2015-07-15 21:00:00,7,21,2,3,29,196,2.8,173.2222222222,0.0,0.0,35.99999999996667,31.666666666666668,813.0,0.0,792.5,303.39399999999995,299.63533333334,301.65666666667994,18609.6666666667
